Код  аптеки ;Наименование ;Количество ;Цена ;
4;Дюфалак  сироп  пак  15мл  №10;0.5;314.0
4;Одестон  200мг  таб  №100;0.1;922.0
4;Релиф  про  крем  рект  10г;0;381.0
4;Экспортал  детс  д/приг  р-ра  пак  внутр  пор  5г  №6;1;281.0
4;Глиатилин  1000мг/4мл  амп  №3;1;640.0
4;Реленза  5мг  доза  20доз  пор  д/инг  фл;1;1207.0
4;Итомед  50мг  таб  п/о  №100;0;902.0
4;Колбиоцин  мазь  глазн  5г;1;404.0
4;Берголак  500мг  таб  №8;1;1165.0
4;Бондерм  мазь  д/нар.  прим.  2%  15г;1;466.0
4;Пантенол  спрей  10%  150мл;0;442.0
4;Магнелис  в6  форте  таб  п/о  №30;1;418.0
4;Чулок  до  бедра  компр  2класс  2р-р  крем;1;370.0
4;Биогая  пробиотик  детс  5мл;1;966.0
4;Фенистил  0,1%  гель  100г;1;753.0
4;Цефекон  Д  50мг  свечи  детс  №10;1;42.0
4;Вкладыши  Сени  мэн  экстра  уролог  №15  ;1;327.0
4;Трипсин  кристалл.  лиоф  10мг  5мл  р-р  фл  №10;0;813.0
4;Танакан  40мг/мл  р-р  внутр  30мл;1;610.0
4;Диклофенак  25мг/мл  3мл  амп  №10;1.4;40.5
4;Вода  5мл  д/и  амп  №10;0;59.0
4;Экватор  10мг+20мг  таб  №30;0;849.0
4;Клотримазол  1%  р-р  15мл;1;294.0
4;Цефотаксим  в/в  в/м  пор  1г  д/и  №50;0.44;1010.0
4;Фрост  спрей  охлажд.  ср-во  /заморозка/  стандарт  400мл;1;489.0
4;Цифран  250мг  таб  п/о  №10;1;49.0
4;Нутрилак  безлактозный  Premium  с  рождения  350г;1;685.0
4;Подгузники  белла  хэппи    до  2кг  №25;0;289.0
4;Пумпан  50мл  кап;1;490.0
4;Тонометр  Pro-35  автомат  /без  адаптера/;0;1899.0
4;Наклофен  ср  таб  пролонг  п/о  100мг  №20;0;96.0
4;Наклофен  ср  таб  пролонг  п/о  100мг  №20;1;102.6
4;Аторис  30мг  таб  №30;1;634.0
4;Адаклин  0,1%  крем  30г;1;623.0
4;Кардионат  100мг/мл  5мл  амп  №10;1;243.0
4;Простатилен  50мг  свечи  рект  №10;1;819.0
4;Фозиноприл  10мг  таб  №30;1;298.0
4;Холисал  дентал  гель  15г;0;273.0
4;Келтикан  комплекс  капс  №20;1;902.0
4;Гастал  таб  №60;0;516.0
4;Беротек  0,1%  р-р  д/инг  20мл;1;396.0
4;Аводарт  0,5мг  капс  №90;1;4972.0
4;Брилинта  90мг  таб  п/о  №168;0;15280.0
4;Теанин  капс  №30;1;539.0
4;Азитрус  форте  500мг  таб  №3;0;137.0
4;Три-регол  таб  п/о  №21х3;0;903.0
4;Прокладки  джонсон  беби  д/груди  №30;1;359.0
4;Вибуркол  свечи  №12;0;526.0
4;Дилакса  100мг  капс  №10;1;329.0
4;Тербинафин-тева  250мг  таб  №28;0;796.0
4;Корилип-нео  свечи  рект  №10;1;383.0
4;Ловелас  форте  капс  №8;1;793.0
4;Ноотропил  20%  р-р  125мл  ;0;347.0
4;Тонометр  Oмрон  S1  полуавтомат;0;1740.0
4;Престилол  5мг+10мг  таб  п/о  №30;0;699.0
4;Джес  плюс  таб  №84;0;3720.0
4;Фликсоназе  спрей  50мкг/доза  120доз;0;849.0
4;Периндоприл  Плюс  Индапамид  1,25мг+4мг  таб  п/о  №30;1;426.0
4;Алгель  дезодорант-антиперспирант  максимум  50мл  ;0;454.0
4;Левофлоксацин  250мг  таб  п/о  №10;1;205.0
4;Флебодиа  крем-гель  д/ног  50мл;1;532.0
4;Омез  40мг  лиоф  д/инф  фл;2;168.0
4;Фенистил  0,1%  эмульсия  8мл;0;393.0
4;Феназепам  0,5мг  таб  №50;1;114.0
4;Феррум  лек  50мг/мл  2мл  амп  №50;0.16;10850.0
4;Амарил  2мг  таб  №90;1;1950.0
4;Перчатки  нитрил  р.S;0;900.0
4;Диара  2мг  капс  №10;0;31.5
4;Перчатки  vm  латексные  S  №1;0.2;400.0
4;Эспумизан  l  40мг/мл  эмульсия  30мл;0;539.0
4;Гонадотропин  хорион  500ЕД  пор  д/и  №5  +р-ль;1;500.0
4;Ла-кри  эмульсия  фл  200мл;1;410.0
4;Адиарин  защита  кишечника  пор  №8;1;330.0
4;Тебантин  300мг  капс  №100;1;1699.0
4;Лазолван  фито  сироп    100мл  ;1;305.0
4;Изоптин  СР  240мг  таб  №30;1;446.0
4;Оксикорт  аэр  55мл;1;489.0
4;Этацизин  50мг  таб  п/о  №50;0.4;1548.0
4;Нистатин  500000  ед  таб  п/о  №100;0;160.0
4;Рузам  0,2мл  амп  №5;1;2300.0
4;Витамишки  кальциум  №60;1;653.0
4;Венорутон  300мг  капс  №50;1;1252.0
4;Аква  марис  лейка  ус-во  д/пром  носа+мор  соль  №30  пак-саше;1;499.0
4;Кусалочка  иммуно  жев  капс  №90;1;397.0
4;Фокусин    0,4мг  капс  №90;0;1135.0
4;Пенестер  5мг  таб  п/о  №30;0;534.0
4;Серетид  мультидиск  50мкг+250мкг/доза  60доз  пор;1;1599.0
4;Транексам  50мг/мл  5мл  амп  №10;0.7;1239.0
4;Бубхен  шампунь  детский  200мл;1;288.0
4;Микардис  80мг  таб  №28;1;1259.0
4;Випидия  25мг  таб  №28;1;1284.0
4;Леркамен  20мг  таб  п/о  №60;0.67;1250.0
4;Лидокаина  г/хл  10%  2мл  амп  №10;0.5;41.0
4;Холитилин  400мг  капс  №28;0;845.0
4;Анжелик  микро  таб  №28;1;1589.0
4;Беклометазон-аэронатив  100мкг/доза  200доз  д/инг  аэр;0;319.0
4;Колготки  Артемис  а/варикоз  100ден  универс  р-р  черн;0;299.0
4;Роксера  5мг  таб  п/о  №90;0;1164.0
4;Уропрост-д  6мг  свечи  рект  №10;1;799.0
4;Детралекс  500мг  таб  п/о  №60;1;1745.0
4;Легалон  70  70мг  капс  №60;1;590.0
4;Стелланин-пэг  мазь  3%  20г;1;499.0
4;Дриптан  5мг  таб  №30;1;699.0
4;Дона  400мг  2мл  р-р  амп  №6;1;1535.0
4;Драстоп  100мг/мл  2мл  амп  №10;1;1279.0
4;Иноферт  1000мг  саше  пор  №30;1;1029.0
4;Ламизил  крем  1%  30г;0;1009.0
4;Лоринден  А  мазь  15г;1;473.0
4;Докси-хем  500мг  капс  №90;1;756.0
4;Окувайт  макс  2г  саше  №30;1;1089.0
4;Парнавел  8мг  /1+1/  капс  №30;0;369.0
4;Клималанин  0,4г  таб  №30;1;552.0
4;А-церумен  плюс  2мл  фл-кап  №10;1;595.0
4;Стрезам  50мг  капс  №24;1;483.0
4;Эутирокс  50мкг  таб  №100;0;127.0
4;Но-шпа  20мг/мл  2мл  амп  №25;0;505.0
4;Уро-ваксом  6мг  капс  №90;1;4329.0
4;Эманера  40мг  капс  №28;1;499.0
4;Гепа-мерц  3г/5г  гран  №30  пак;0.5;2390.0
4;Элькар  30%  р-р  50мл;1;422.0
4;Презерватив  дюрекс  ультратонкие  №12  Invisible;0;942.0
4;Аугментин  400мг+57мг/  5мл  пор  д/сусп  70мл;1;275.0
4;Пояс  интекс  п/радикул  №4;1;346.0
4;Панавир  инлайт  спрей/гель  40мл  апельсин;0;439.0
4;Целебрекс  200мг  капс  №30;1;1509.0
4;Алфлутоп  2мл  амп  №5;1;1945.0
4;Нейромидин  5мг/мл  1мл  амп  №10;1;1299.0
4;Сталево  150  мг+37,5  мг+200мг  таб  п/о  №30;1;3397.0
4;Церетон  400мг  капс  №56;0;1450.0
4;Церепро  400мг  капс  №28;1;1079.0
4;Простудокс  д/приг  р-ра  черн  смородина  пор  №10;1;300.0
4;Релаксозан  день  0,55г  таб  п/о  №40;0;308.0
4;Фитолизин  пренатал  капс  №36;1;493.0
4;Фарматекс  18,9мг  свечи  ваг  №10;1;619.0
4;Эуфорбиум  композитум  назал  спрей  20мл;1;639.0
4;Поильник-непроливайка  твердый  носик  сказки  в.сутеева  +6  250мл  /16431/;1;346.0
4;Бонвива  150мг  таб  п/о  №1;1;1754.0
4;Иберогаст  100мл  кап;1;869.0
4;Судокрем  крем  детс  60г;1;299.0
4;Витрум  кидс  жев  таб  №30;1;550.0
4;Бисептол  240мг/5мл  сусп  80мл;1;139.0
4;Ксарелто  2,5мг  таб  №56;1;3864.0
4;ЗММ  Нестожен-2  с  6мес  700  г  ;1;624.0
4;ЗММ  Нестожен  2  от  6  мес  350г;1;353.0
4;Клексан  40мг/0,4мл  р-р  д/и  шприц  №10;0.9;2918.0
4;Виагра  100мг  таб  п/о  №2;1;1899.0
4;Дивигель  0,1%  0,5г  пак  №28;1;712.0
4;Рабиет  20мг  капс  №28;0;719.0
4;Итразол  100мг  капс  №14;0;919.0
4;Пимафуцин  100мг  таб  п/о  №20;0;682.0
4;Йодоксид  свечи  ваг  №10;1;362.0
4;Деринат  0,25%  р-р  10мл;1;279.0
4;Утрожестан  100мг  капс  №28;0;453.0
4;Орнидазол  0,5г  таб  №10;1;178.0
4;Валвир  1000мг  таб  п/о  №7;1;1029.0
4;Витажиналь  430мг  капс  №30;1;1099.0
4;Нолицин  400мг  таб  п/о  №20;0;499.0
4;Новорапид  флекспен  100ед  3мл  №5  шприц-ручка;0;2166.0
4;Ломфлокс  400мг  таб  п/о  №5;0;493.0
4;Таваник  250мг  таб  №10;1;518.0
4;Тест  на  10  видов  наркотиков;1;399.0
4;Игла  новофайн  31g  0,25х6мм  №1;0;870.0
4;Пеленки  сени  нормал  60х90см  №30;1;930.0
4;Преднизол  30мг/мл  1мл  амп  №3;0;36.0
4;Биол  10мг  таб  п/о  №30;1;268.0
4;Бактериофаг  клебсиелл  поливалентный  20мл  №4;1;928.0
4;Дибикор  250мг  таб  №60;1;327.0
4;Гентос  20мл  ;1;479.0
4;Диафлекс  50мг  капс  №30;0.67;1149.0
4;Быструмгель  гель  2,5%  50г;0;343.0
4;Ксефокам  рапид  8мг  таб  п/о  №12;0;369.0
4;Роксера  20мг  таб  п/о  №90;0;2205.0
4;Формула  спокойствия  триптофан  капс  №60;1;1072.0
4;Ипрожин  100мг  капс  №30;1;384.0
4;Ниблер  лабби  11854;0;364.0
4;Прозерин  0,05%  1мл  амп  №10;1;81.0
4;Урсофальк  250мг  капс  №100;0.75;1989.0
4;Эпиген  интим  спрей  0,1%  15мл  фл;1;1179.0
4;Лозап  100мг  таб  №90;0;865.0
4;Ринорус  0,1%  назал  кап  10мл;0;26.7
4;Цераксон  1000мг  4мл  в/в  в/м  р-р  амп  №5;1;1213.0
4;Либридерм  крем  серацин  матирующий  дневной  50мл;0;390.0
4;Простаплант  320мг  капс  №30;1;649.0
4;Эмла  крем  д/мест  и  наруж  прим.  5%  5г  №5;0;2145.0
4;Риностоп  аква  норм  назал  спрей  125мл;1;479.0
4;Трентал  400мг  таб  п/о  №20;1;775.0
4;Розукард  10мг  таб  п/о  №90;0.67;1764.0
4;Тизин  эксперт  0,1%  спрей  назал  10мл;0;204.0
4;Неотанин  лосьон/суспензия/  100мл;0;399.0
4;Антифлу  кидс  пор  №5  ;1;285.0
4;Артрозилен  5%  гель  50г;0;365.0
4;Прадакса  110мг  капс  №180;0.83;10620.0
4;Октолипен  600мг  таб  п/о  №30;0;742.0
4;Бисептол  120мг  таб  №20;1;35.0
4;Серетид  мультидиск  50мкг+500мкг/доза  60доз  пор;0;2119.0
4;Ревалгин  таб  №100;0;510.0
4;Клодифен  нейро  капс  №30;1;843.0
4;Редецил  мазь  35г;1;339.0
4;Клион-Д  100мг  ваг  таб  №10;1;425.0
4;Момат  0,1%  крем  15г;0;196.0
4;Нефростен  д/приема  внутрь  100мл  р-р  фл;0;427.0
4;Лактагель  гель  ваг  5мл  №7;0;799.0
4;Наком  250мг/25мг  таб  №100;1;1499.0
4;Лактогон  таб  №20;1;270.0
4;Диклофенак  0,1%  глазн  кап  5мл;1;29.0
4;Визмед  0,3%  0,45мл  гидрогель  №20;1;724.0
4;Лошадиная  сила  шампунь-кондиционер  500мл  ;0;598.0
4;Супрадин  кидс  рыбки  пастилки  жев  №30;1;524.0
4;Азитрокс  200мг/5мл  пор  д/сусп  20мл;1;337.0
4;Локоид  липокрем  0,1%  30г;1;344.0
4;Климадинон  50мл  кап;1;536.0
4;Максилак  беби  саше  1,5г  №10;3;435.0
4;Нобен  30мг  капс  №30;1;639.0
4;Синглон  4мг  таб  жев  №28;0.2;1009.0
4;Гинокомфорт  гель  моющий  д/интим  гиг  сенситив  200мл;0;418.0
4;Гинокомфорт  гель  моющий  д/интим  гиг  успокаивающий  200мл;0;418.0
4;Рофлокс-скан  500мг  таб  п/о  №10;0;119.0
4;Анаферон  взросл  таб  №20;1;282.0
4;Отривин  экспресс  с  ароматом  ментола  0,05%  спрей  назальный  10мл;0;279.0
4;Флуимуцил  200мг  гран  №20  пак;0;129.0
4;Телзап  плюс  80мг+12,5мг  таб  №90;0.33;1269.0
4;Тиоктацид  БВ  600мг  таб  п/о  №30;1;1889.0
4;Нейромидин  15мг/1мл  амп  №10;1;2199.0
4;Презерватив  дюрекс  ультратонкие  №12  Invisible;1;942.0
4;Карницетин  295мг  капс  №60;0;598.0
4;Вессел  ДУЭ  Ф  250ЕД  капс  №60;1;3226.0
4;Тамсулозин  0,4мг  с  пролонг  высвоб  капс  №30;0;523.0
4;Тридерм  крем  15г;1;822.0
4;Терафлю  макс  пор  №8;1;570.0
4;Бисептол  120мг  таб  №20;1;34.5
4;Бетадин  10%  мазь  20г;0;277.0
4;Панцеф  400мг  таб  п/о  №10;0;922.0
4;Риофлора  400мг  капс  №40;1;679.0
4;Телмиста  40мг  таб  №84;0;792.0
4;Консилар-д24  0,625мг+2,5мг  капс  №30;1;386.0
4;Нипертен  10мг  таб  №30;1;228.0
4;Аквирин  рино  спрей  15мл;1;116.0
4;АСД  50мл  кап;1;285.0
4;Гексаспрей  2,5%  аэр  30г;1;380.0
4;Либридерм  шампунь  ph-баланс  250мл;1;375.0
4;Арт  Визаж  СПА  Уход  за  руками  и  ногами  набор;0;279.0
4;Алерана  вит-минеральный  комплекс  таб  №60;1;716.0
4;Амбробене  стоптуссин  кап  50мл;1;397.0
4;Атероклефит  настойка  100мл;1;295.0
4;Локоид  0,1%  крем  30г;0;343.0
4;Уронорм  таб  №30;1;382.0
4;Адиарин  пробио  капли  8г;1;647.0
4;Билобил  40мг  капс  №60;1;730.0
4;Идринол  250мг  капс  №40;1;226.0
4;Левофлоксацин  0,5%    глазн  кап  5мл;1;199.0
4;Чулки  компр  п/эмболические/18-22  мм  рт  ст/размер  2/бел;1;1375.0
4;Целестодерм  В  с  гарамицин  0,1%  мазь  30г;1;595.0
4;Гексикон  16мг  таб  ваг  №10;0;309.0
4;Кальций  Д3  /клубнично-арбузные/  жев.  таб  №120  ;1;634.0
4;Артрозан  15мг  таб  №20;1;266.0
4;Бромокриптин  2,5мг  таб  №30;0;309.0
4;Жгут  венозный  детский;1;263.0
4;Контейнер  д/съемных  протезов;1;660.0
4;Бетавер  16мг  таб  №30;1;270.0
4;Коризалия  гомео  таб  п/о  №40;1;458.0
4;Темпалгин  таб  п/о  №100;0;480.0
4;Ципрофлоксацин  250мг  таб  п/о  №10;1;22.5
4;Алмагель  сусп  10мл  пак  №10;0.3;298.0
4;Лютеин  комплекс  детс  780мг  таб  №30;0;387.0
4;Никоретте  спрей  0,001/доза  150  доз  13,2мл  №2;1;1989.0
4;Тримектал  мв  35мг  таб  п/о  №120;1;860.0
4;Глиатилин  400мг  капс  №56;0.75;2872.0
4;Эгипрес  5мг+5  капс  №30;1;626.0
4;Триожиналь  ваг  капс  №14;0;1029.0
4;Аквалор  горло  вера  римская  ромашка  спрей  125мл;2;439.0
4;Гепатромбин  50000ЕД  гель  40г;1;306.0
4;Паранит  спрей  100мл  фл;1;979.0
4;Паранит  лосьон  100мл;1;486.0
4;Аркоксиа  120мг  таб  №7;0;769.0
4;Бронхо-ваксом  взросл  7мг  капс  №30;1;1932.0
4;Тербинафин  0,25г  таб  №30;1;642.0
4;Паранит  шампунь-кондиционер  уход  после  обработки  100мл;1;390.0
4;Бронхо-ваксом  детс  3,5мг  капс  №30;1;1791.0
4;Тригрим  2,5мг  таб  №30;1;313.0
4;Флуимуцил  антибиотик  ИТ  500мг  №3  фл+р-ль;0.67;785.0
4;Азелик  15%  гель  15г;0;545.0
4;Дексаметазон  0,5мг  таб  №10;1;32.0
4;Омепразол  40мг  капс  №28  ;0;153.0
4;Хигиеника  плюс  средство  педикулицидное/лосьон  от  вшей  и  гнид  60мл;1;449.0
4;Цифран  500мг  таб  п/о  №10;0;87.0
4;Презерватив  дюрекс  рельефные  с  анестетиком  №12  Dual  Extase;1;964.0
4;Симпатил  таб  п/о  №40;0;366.0
4;Унипласт  1,25х500  фикс  прозрачная  основа  №1;1;74.0
4;Сульфасалазин-ЕН  500мг  таб  №50;1;398.0
4;Орвис  рино  р-р  100мл;1;370.0
4;Конкор  ам  5мг+5мг  таб  №30;0;514.0
4;Интести-бактериофаг  100мл;1;1068.0
4;Оксилик  капс  №20;1;498.0
4;Карведилол  6,25мг  таб  №30;1;97.0
4;Тиогамма  600  1,2%  50мл  р-р  д/и  фл  №10;0.6;2070.0
4;Диафлекс  50мг  капс  №30;0;1148.0
4;Ацилакт  свечи  ваг  №10;1;259.0
4;Антистен  мв  35мг  таб  №60+60  ;1;617.0
4;Цефтриаксон  д/приг  р-ра  пор  2г  №1;5;57.0
4;Дицетел  100мг  таб  п/о  №20;1;899.0
4;Остеогенон  830мг  таб  №40;1;736.0
4;Спиолто  респимат  2,5мкг+2,5мкг/доза  4мл  р-р  д/инг;1;3100.0
4;Антигриппин  взросл  шип  таб  №30;0;720.0
4;Бипрол  10мг  таб  п/о  №30;0;196.0
4;Виагра  100мг  таб  п/о  №1;1;1076.0
4;Вильпрафен  солютаб  1000мг  таб  №10;1;743.0
4;Вода  2мл  д/и  амп  №10;0;62.5
4;Вука  вука  550мг  таб  №20;1;899.0
4;Налгезин  форте  550мг  таб  п/о  №10;0;337.0
4;Нутрима  фемилак  сух  мол  смесь  д/берем  и  кормящ  мам  манго  350г;0;367.0
4;Деринат  1,5%  5мл  р-р  д/ин  №5  фл;1;2089.0
4;Орликс  таб  №30;0;485.0
4;Фарматекс  крем  ваг  1,2%  72г;1;552.0
4;Цитовир-3  капс  №24;1;640.0
4;Вука  вука  550мг  таб  №60;1;1664.0
4;Колхикум-дисперт  500мкг  таб  п/о  №20;1;1199.0
4;Лонгидаза  3000МЕ  лиоф  пор  д/пригот  р-ра  №5;1;2355.0
4;Лориста  НД  25мг+100мг  таб  п/о  №60;0;1060.0
4;Мельдоний  250мг  капс  №40;1;210.0
4;Новокаин  0,5%  5мл  амп  №10;0;33.5
4;Аксамон  5мг/1мл  1мл  амп  №10;1;867.0
4;Адвантан  0,1%  крем  15г;0;678.0
4;Топамакс  50мг  капс  №60;0;1332.0
4;Эманера  20мг  капс  №28;1;219.0
4;Аугментин  500мг+125мг  таб  №14;1;194.0
4;Кальций  Д3  апельсин  таб  №120;0;627.0
4;Кораксан  5мг  таб  п/о  №56;0.5;1284.0
4;Презерватив  дюрекс  сверхтонкие  №12  Elite;1;799.0
4;Нормазе  сироп  200мл;1;299.0
4;Баклосан  25мг  таб  №50;2;562.0
4;Траумель  С  2,2мл  амп  №5;1;899.0
4;Эуфиллин  150мг  таб  №30;0;12.2
4;Метглиб  2,5мг+400мг  таб  п/о  №40;1;265.0
4;Стопдиар    90мл    сусп  /с  2  мес/;1;417.0
4;Фемилекс  100мг  свечи  ваг  №5;0;431.0
4;Ла-кри  мама  от  растяжек  200мл  эмульсия;1;455.0
